  0.00000 -10.00000  -7.50000  -5.00000  -2.50000   0.00000   2.50000   5.00000   7.50000  10.00000
-20.00000  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400
-17.50000  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400
-15.00000  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400
-12.50000  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400
-10.00000  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400
 -7.50000  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400
 -5.00000  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400
 -2.50000  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400
  0.00000  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400
  2.50000  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400
  5.00000  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400
  7.50000  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400
 10.00000  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400
 12.50000  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400
 15.00000  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400
 17.50000  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400
 20.00000  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400
 22.50000  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400
 25.00000  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400
 27.50000  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400
 30.00000  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400
 32.50000  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400
 35.00000  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400  -0.00400
